time,symbol,market_type,open,high,low,close,volume,ret_1,ret_5,rsi_14,atr_14,atr_pct,adx_14,ema_20,ema_50,ema_200,ema_spread_20_50,ema_spread_50_200,macd_hist,bb_pct,target_ret_1,target_ret_5,target_class
2023-07-13,NVDA,stock,44.518,46.155,44.492,45.977,478204000,0.047264,0.092012,73,1.39337,0.03031,37.27,41.92952,37.92247,27.6882,0.105664,0.369626,-0.065607,,-0.011049,-0.00994,0
2023-07-14,NVDA,stock,46.583,48.088,45.06,45.469,772075000,-0.011049,0.069783,69.73,1.51013,0.03321,38.68,42.26662,38.21841,27.86513,0.105923,0.37155,0.012753,,0.021817,-0.025512,-1
2023-07-17,NVDA,stock,46.289,46.496,45.262,46.461,510488000,0.021817,0.101494,72.34,1.49041,0.03208,39.98,42.66608,38.54165,28.05016,0.107012,0.374026,0.10823,,0.022234,-0.039797,-1
2023-07-18,NVDA,stock,46.701,47.896,45.734,47.494,569164000,0.022234,0.120009,74.78,1.53838,0.03239,41.57,43.12588,38.89273,28.24363,0.108842,0.377044,0.211801,,-0.00878,-0.038215,-1
2023-07-19,NVDA,stock,47.464,47.818,46.742,47.077,427502000,-0.00878,0.07232,72.02,1.50535,0.03198,43.05,43.50218,39.21368,28.43103,0.109362,0.379256,0.221997,,-0.033073,-0.034518,-1
2023-07-20,NVDA,stock,46.507,47.087,45.062,45.52,537865000,-0.033073,-0.00994,62.71,1.54247,0.03389,42.74,43.69435,39.46098,28.60107,0.10728,0.379703,0.099875,,-0.026604,0.008348,0
2023-07-21,NVDA,stock,45.788,45.866,44.1,44.309,963769000,-0.026604,-0.025512,56.59,1.55844,0.03517,41.63,43.75289,39.6511,28.75736,0.103447,0.378816,-0.076926,,0.006838,0.05509,1
2023-07-24,NVDA,stock,44.731,45.109,44.04,44.612,382516000,0.006838,-0.039797,57.7,1.52348,0.03415,40.56,43.83471,39.84565,28.91512,0.100113,0.378021,-0.181936,,0.023917,0.047454,1
2023-07-25,NVDA,stock,44.941,46.183,44.923,45.679,348081000,0.023917,-0.038215,61.45,1.52687,0.03343,40.06,44.01036,40.07441,29.08193,0.098216,0.377983,-0.187272,,-0.004969,0.018126,1
2023-07-26,NVDA,stock,46.021,46.053,44.63,45.452,364237000,-0.004969,-0.034518,60.23,1.51945,0.03343,39.34,44.14766,40.28529,29.24481,0.095875,0.377519,-0.212008,,0.009857,-0.026027,-1
2023-07-27,NVDA,stock,46.519,47.395,45.75,45.9,455976000,0.009857,0.008348,61.84,1.54971,0.03376,39.26,44.31455,40.50548,29.41054,0.094038,0.377244,-0.204047,,0.018519,-0.030174,-1
2023-07-28,NVDA,stock,46.668,47.027,46.381,46.75,331194000,0.018519,0.05509,64.76,1.51951,0.0325,39.19,44.54649,40.75036,29.58307,0.093156,0.377489,-0.149889,,-0.000449,-0.044278,-1
2023-07-31,NVDA,stock,46.754,47.13,46.506,46.729,251055000,-0.000449,0.047454,64.63,1.45555,0.03115,39.17,44.75435,40.98482,29.75367,0.091974,0.377471,-0.124859,,-0.004751,-0.028077,-1
2023-08-01,NVDA,stock,46.46,46.9,46.027,46.507,237858000,-0.004751,0.018126,63.17,1.41394,0.0304,38.66,44.92127,41.20137,29.92037,0.090286,0.377034,-0.13194,,-0.048122,-0.039628,-1
2023-08-02,NVDA,stock,45.831,45.84,43.387,44.269,530142000,-0.048122,-0.026027,50.71,1.5358,0.03469,36.03,44.85915,41.32167,30.06315,0.085608,0.374496,-0.287133,,0.005557,-0.03874,-1
2023-08-03,NVDA,stock,43.8,45.118,43.8,44.515,324176000,0.005557,-0.030174,51.84,1.52024,0.03415,33.59,44.82637,41.4469,30.20695,0.081537,0.372098,-0.367846,,0.003707,-0.047782,-1
2023-08-04,NVDA,stock,44.985,45.642,44.393,44.68,362666000,0.003707,-0.044278,52.62,1.50087,0.03359,31.67,44.81243,41.57369,30.35096,0.077904,0.369765,-0.401976,,0.016495,-0.085609,-1
2023-08-07,NVDA,stock,45.111,45.54,44.563,45.417,322154000,0.016495,-0.028077,56.05,1.46345,0.03222,29.89,44.87001,41.72441,30.50087,0.07539,0.367974,-0.3677,,-0.01658,-0.036638,-1
2023-08-08,NVDA,stock,44.853,45.242,44.056,44.664,353843000,-0.01658,-0.039628,51.91,1.45613,0.0326,27.84,44.85039,41.83968,30.64179,0.071958,0.365445,-0.386595,,-0.047242,-0.01621,-1
2023-08-09,NVDA,stock,44.274,44.312,42.134,42.554,586449000,-0.047242,-0.03874,42.47,1.53284,0.03602,27.06,44.63169,41.8677,30.76032,0.066017,0.361094,-0.523547,,-0.003901,0.021902,1
2023-08-10,NVDA,stock,42.16,43.574,41.835,42.388,492705000,-0.003901,-0.047782,41.82,1.54756,0.03651,26.5,44.418,41.8881,30.87602,0.060397,0.356655,-0.602059,,-0.036166,0.022554,1
2023-08-11,NVDA,stock,41.751,42.018,40.639,40.855,533085000,-0.036166,-0.085609,36.34,1.56195,0.03823,26.63,44.07867,41.84759,30.97532,0.053314,0.350998,-0.725693,,0.070934,0.059821,1
2023-08-14,NVDA,stock,40.486,43.8,40.311,43.753,690286000,0.070934,-0.036638,49.76,1.6996,0.03885,25.36,44.04765,41.92231,31.10246,0.050697,0.347878,-0.586699,,0.004274,0.073458,1
2023-08-15,NVDA,stock,44.56,45.268,43.71,43.94,676512000,0.004274,-0.01621,50.48,1.68948,0.03845,23.83,44.0374,42.00143,31.23019,0.048474,0.344898,-0.462052,,-0.010332,0.039326,1
2023-08-16,NVDA,stock,44.52,44.675,43.406,43.486,527451000,-0.010332,0.021902,48.64,1.65945,0.03816,22.23,43.98489,42.05965,31.35214,0.045774,0.341524,-0.392786,,-0.003265,0.083475,1
2023-08-17,NVDA,stock,43.97,44.062,43.001,43.344,452395000,-0.003265,0.022554,48.06,1.6167,0.0373,20.8,43.92385,42.11002,31.47146,0.043074,0.338038,-0.341057,,-0.001038,0.088109,1
2023-08-18,NVDA,stock,42.635,43.578,41.66,43.299,583768000,-0.001038,0.059821,47.86,1.63822,0.03784,20.26,43.86434,42.15665,31.58915,0.040508,0.334529,-0.296063,,0.084713,0.062796,1
2023-08-21,NVDA,stock,44.494,47.065,44.222,46.967,692573000,0.084713,0.073458,61.69,1.79021,0.03812,19.81,44.15983,42.34529,31.74216,0.042851,0.334039,-0.02002,,-0.027658,-0.00281,0
2023-08-22,NVDA,stock,48.135,48.187,45.333,45.668,755293000,-0.027658,0.039326,56.02,1.86619,0.04086,19.85,44.30347,42.47559,31.88073,0.043034,0.332328,0.069433,,0.031707,0.068232,1
2023-08-23,NVDA,stock,45.866,47.2,45.208,47.116,779046000,0.031707,0.083475,60.39,1.87518,0.0398,19.82,44.57133,42.65757,32.03232,0.044863,0.331704,0.212395,,0.000998,0.04559,1
2023-08-24,NVDA,stock,50.216,50.266,47.159,47.163,1156044000,0.000998,0.088109,60.53,1.96624,0.04169,20.9,44.81815,42.83425,32.18288,0.046316,0.330964,0.291507,,-0.024278,0.046477,1
2023-08-25,NVDA,stock,47.012,47.805,45.024,46.018,925341000,-0.024278,0.062796,55.49,2.02443,0.04399,20.69,44.93242,42.9591,32.32054,0.045935,0.329158,0.249719,,0.017754,0.054131,1
2023-08-28,NVDA,stock,46.482,46.98,44.888,46.835,685192000,0.017754,-0.00281,58.17,2.02926,0.04333,20.41,45.11362,43.1111,32.46496,0.04645,0.327927,0.258983,,0.041614,0.036575,1
2023-08-29,NVDA,stock,46.666,49.081,46.391,48.784,701397000,0.041614,0.068232,63.76,2.07646,0.04256,20.9,45.46318,43.33357,32.62734,0.049145,0.328137,0.371412,,0.009839,-0.035319,-1
2023-08-30,NVDA,stock,49.044,49.927,48.425,49.264,735206000,0.009839,0.04559,65,2.03542,0.04132,21.63,45.82516,43.56613,32.79288,0.051853,0.328524,0.448014,,0.001847,-0.061363,-1
2023-08-31,NVDA,stock,49.38,49.744,48.958,49.355,528570000,0.001847,0.046477,65.25,1.94618,0.03943,22.3,46.16134,43.79315,32.95768,0.054077,0.328769,0.472299,,-0.017141,-0.076649,-1
2023-09-01,NVDA,stock,49.762,49.8,48.142,48.509,463830000,-0.017141,0.054131,61,1.92559,0.0397,22.41,46.38493,43.97808,33.11242,0.054728,0.328145,0.401646,,0.000804,-0.068668,-1
2023-09-05,NVDA,stock,48.223,48.851,47.86,48.548,382653000,0.000804,0.036575,61.13,1.85884,0.03829,22.34,46.59093,44.15729,33.26601,0.055113,0.3274,0.330755,,-0.030629,-0.07576,-1
2023-09-06,NVDA,stock,48.441,48.549,46.58,47.061,468670000,-0.030629,-0.035319,53.99,1.86671,0.03967,21.51,46.6357,44.27117,33.40327,0.05341,0.325354,0.16529,,-0.017424,-0.033488,-1
2023-09-07,NVDA,stock,45.525,46.344,45.152,46.241,433330000,-0.017424,-0.061363,50.5,1.86973,0.04043,19.97,46.59811,44.34841,33.53101,0.050728,0.322609,-0.008587,,-0.014468,-0.014273,-1
2023-09-08,NVDA,stock,45.942,46.606,45.271,45.572,473069000,-0.014468,-0.076649,47.77,1.83153,0.04019,18.68,46.50039,44.3964,33.65082,0.047391,0.319326,-0.168966,,-0.008646,-0.036689,-1
2023-09-11,NVDA,stock,46.148,46.163,44.312,45.178,473966000,-0.008646,-0.068668,46.2,1.83292,0.04057,17.71,46.37444,44.42705,33.76552,0.043834,0.315752,-0.294543,,-0.006817,-0.026827,-1
2023-09-12,NVDA,stock,44.738,45.673,44.531,44.87,349256000,-0.006817,-0.07576,44.95,1.78357,0.03975,16.81,46.23116,44.44442,33.87601,0.040202,0.311973,-0.385564,,0.013706,-0.030087,-1
2023-09-13,NVDA,stock,44.6,45.93,44.503,45.485,398355000,0.013706,-0.033488,47.97,1.7581,0.03865,15.82,46.1601,44.48523,33.99152,0.03765,0.308715,-0.390371,,0.002111,-0.071364,-1
2023-09-14,NVDA,stock,45.95,45.987,45.131,45.581,370097000,0.002111,-0.014273,48.45,1.69367,0.03716,14.87,46.10495,44.5282,34.10684,0.03541,0.30555,-0.373121,,-0.036879,-0.100129,-1
2023-09-15,NVDA,stock,45.341,45.599,43.808,43.9,506831000,-0.036879,-0.036689,41.31,1.70062,0.03874,14.75,45.89495,44.50356,34.20428,0.031265,0.301111,-0.455505,,0.001503,-0.052164,-1
2023-09-18,NVDA,stock,42.748,44.242,42,43.966,500271000,0.001503,-0.026827,41.68,1.73929,0.03956,15.5,45.71124,44.48248,34.30142,0.027623,0.296812,-0.48349,,-0.010144,-0.039667,-1
2023-09-19,NVDA,stock,43.833,43.966,43.002,43.52,373064000,-0.010144,-0.030087,39.88,1.68391,0.03869,16.2,45.50255,44.44474,34.39314,0.023801,0.292256,-0.507484,,-0.029435,-0.036972,-1
2023-09-20,NVDA,stock,43.6,43.903,42.223,42.239,367108000,-0.029435,-0.071364,35.19,1.68363,0.03986,17.2,45.19174,44.35824,34.47121,0.01879,0.28682,-0.579852,,-0.028931,0.005422,0
2023-09-21,NVDA,stock,41.583,42.1,40.98,41.017,450736000,-0.028931,-0.100129,31.39,1.6533,0.04031,18.63,44.79414,44.22721,34.53634,0.012819,0.280599,-0.673657,,0.014457,0.050516,1
2023-09-22,NVDA,stock,41.572,42.115,41.231,41.61,479236000,0.014457,-0.052164,35.05,1.61364,0.03878,19.95,44.49089,44.12457,34.60673,0.008302,0.275029,-0.658618,,0.014708,0.045398,1
2023-09-25,NVDA,stock,41.591,42.536,41.177,42.222,419091000,0.014708,-0.039667,38.69,1.59545,0.03779,20.8,44.27481,44.04996,34.6825,0.005104,0.270092,-0.573431,,-0.007366,0.060632,1
2023-09-26,NVDA,stock,42.001,42.82,41.655,41.911,402282000,-0.007366,-0.036972,37.54,1.5647,0.03733,21.34,44.04968,43.96608,34.75443,0.001902,0.26505,-0.50634,,0.01329,0.038319,1
2023-09-27,NVDA,stock,42.33,42.872,41.629,42.468,444935000,0.01329,0.005422,40.93,1.54172,0.0363,21.78,43.89905,43.90733,34.83118,-0.000189,0.260576,-0.397561,,0.014623,0.03704,1
2023-09-28,NVDA,stock,42.46,43.446,42.115,43.089,424663000,0.014623,0.050516,44.54,1.52667,0.03543,21.66,43.8219,43.87524,34.91335,-0.001216,0.25669,-0.263363,,0.009515,0.037109,1
2023-09-29,NVDA,stock,43.827,44.144,43.307,43.499,397830000,0.009515,0.045398,46.85,1.49298,0.03432,20.94,43.79115,43.86049,34.99878,-0.001581,0.253201,-0.133134,,0.029495,0.052024,1
2023-10-02,NVDA,stock,44.03,45.175,43.861,44.782,433298000,0.029495,0.060632,53.39,1.50605,0.03363,19.44,43.88551,43.89662,35.09612,-0.000253,0.250754,0.043796,,-0.028248,0.010964,1
2023-10-03,NVDA,stock,44.808,45.13,43.246,43.517,470850000,-0.028248,0.038319,47.22,1.53305,0.03523,18.5,43.85042,43.88174,35.17991,-0.000714,0.247352,0.078016,,0.012041,0.052416,1
2023-10-04,NVDA,stock,43.742,44.143,43.292,44.041,361821000,0.012041,0.03704,49.8,1.48433,0.0337,17.62,43.86857,43.88798,35.26808,-0.000442,0.244411,0.134987,,0.014691,0.062782,1
2023-10-05,NVDA,stock,44.05,44.9,43.888,44.688,393483000,0.014691,0.037109,52.88,1.45059,0.03246,16.53,43.94661,43.91936,35.36181,0.000621,0.242,0.210772,,0.024033,0.050506,1
2023-10-06,NVDA,stock,44.193,45.789,44.026,45.762,434436000,0.024033,0.052024,57.52,1.47291,0.03219,16.17,44.1195,43.99162,35.4653,0.002907,0.240413,0.321146,,-0.010686,-0.006578,0
2023-10-09,NVDA,stock,44.842,45.605,44.368,45.273,409675000,-0.010686,0.010964,54.87,1.46727,0.03241,15.83,44.22936,44.04187,35.56289,0.004257,0.238422,0.346936,,0.011596,0.018157,1
2023-10-10,NVDA,stock,45.31,46.259,45.088,45.798,368582000,0.011596,0.052416,57.16,1.44611,0.03158,15.99,44.37875,44.11074,35.66473,0.006076,0.236817,0.382278,,0.02201,-0.040613,-1
2023-10-11,NVDA,stock,46.196,46.859,46.05,46.806,378137000,0.02201,0.062782,61.22,1.4186,0.03031,16.52,44.60992,44.21643,35.77559,0.008899,0.235939,0.451708,,0.00297,-0.098492,-1
2023-10-12,NVDA,stock,46.777,47.609,46.33,46.945,481325000,0.00297,0.050506,61.75,1.40863,0.03001,17.48,44.83231,44.32343,35.88672,0.011481,0.235093,0.482375,,-0.031611,-0.103185,-1
2023-10-13,NVDA,stock,46.96,47.116,45.28,45.461,474115000,-0.031611,-0.006578,53.26,1.43916,0.03166,17.33,44.89218,44.36805,35.98199,0.011813,0.233063,0.382465,,0.013946,-0.089615,-1
2023-10-16,NVDA,stock,45.063,46.225,44.912,46.095,375099000,0.013946,0.018157,56.04,1.43015,0.03103,16.85,45.00674,44.43577,36.08262,0.012849,0.231501,0.340242,,-0.046795,-0.067686,-1
2023-10-17,NVDA,stock,44,44.754,42.48,43.938,812333000,-0.046795,-0.040613,46,1.58621,0.0361,16.65,44.90495,44.41625,36.16078,0.011003,0.228299,0.1575,,-0.039647,-0.006259,0
2023-10-18,NVDA,stock,42.591,43.219,41.825,42.196,627294000,-0.039647,-0.098492,39.8,1.62383,0.03848,16.84,44.64696,44.32918,36.22083,0.007169,0.223859,-0.077612,,-0.002251,-0.009882,0
2023-10-19,NVDA,stock,42.811,43.297,41.882,42.101,501233000,-0.002251,-0.103185,39.49,1.60892,0.03822,16.95,44.40449,44.2418,36.27934,0.003677,0.219476,-0.22794,,-0.016959,-0.042161,-1
2023-10-20,NVDA,stock,41.89,42.47,41.078,41.387,477266000,-0.016959,-0.089615,37.13,1.59342,0.0385,17.52,44.11711,44.12985,36.33016,-0.000289,0.214689,-0.356228,,0.03837,-0.021432,-1
2023-10-23,NVDA,stock,41.229,43.248,40.945,42.975,478530000,0.03837,-0.067686,45,1.64411,0.03826,17.36,44.00833,44.08456,36.39628,-0.001729,0.211238,-0.316259,,0.016009,-0.042211,-1
2023-10-24,NVDA,stock,43.077,43.697,42.691,43.663,401463000,0.016009,-0.006259,48.04,1.59853,0.03661,16.84,43.97545,44.06803,36.46859,-0.002101,0.208383,-0.229638,,-0.043149,-0.066028,-1
2023-10-25,NVDA,stock,43.398,43.65,41.555,41.779,398379000,-0.043149,-0.009882,41.31,1.63492,0.03913,17.06,43.76626,43.97826,36.52143,-0.004821,0.204177,-0.281934,,-0.034778,0.013069,1
2023-10-26,NVDA,stock,41.853,42.256,39.88,40.326,541001000,-0.034778,-0.042161,37.01,1.68785,0.04186,18.12,43.43862,43.83504,36.55928,-0.009043,0.199012,-0.390411,,0.004315,0.078857,1
2023-10-27,NVDA,stock,41.13,41.206,40.015,40.5,416784000,0.004315,-0.021432,37.85,1.65236,0.0408,19.1,43.15875,43.70425,36.5985,-0.012482,0.194154,-0.423693,,0.016321,0.111235,1
2023-10-30,NVDA,stock,41.087,41.766,40.481,41.161,388028000,0.016321,-0.042211,41.04,1.62612,0.03951,19.5,42.96849,43.60451,36.64389,-0.014586,0.189953,-0.376055,,-0.009256,0.111513,1
2023-10-31,NVDA,stock,40.45,40.879,39.23,40.78,517969000,-0.009256,-0.066028,39.77,1.6479,0.04041,20.49,42.76006,43.49375,36.68505,-0.016869,0.185599,-0.345836,,0.037886,0.1269,1
2023-11-01,NVDA,stock,40.884,42.381,40.869,42.325,437593000,0.037886,0.013069,46.94,1.64455,0.03886,20.17,42.71862,43.44792,36.74117,-0.016785,0.18254,-0.204418,,0.027903,0.10039,1
2023-11-02,NVDA,stock,43.328,43.884,42.894,43.506,409172000,0.027903,0.078857,51.68,1.63844,0.03766,18.86,42.79361,43.45019,36.80848,-0.015111,0.18044,-0.02348,,0.034455,0.079161,1
2023-11-03,NVDA,stock,44.02,45.309,43.723,45.005,424610000,0.034455,0.111235,56.93,1.65019,0.03667,18.2,43.00422,43.51117,36.89004,-0.011651,0.179483,0.193092,,0.016576,0.073992,1
2023-11-06,NVDA,stock,45.285,45.935,44.899,45.751,400733000,0.016576,0.111513,59.3,1.60632,0.03511,17.91,43.26582,43.599,36.97821,-0.007642,0.179046,0.37215,,0.004459,0.062709,1
2023-11-07,NVDA,stock,45.719,46.218,45.158,45.955,343165000,0.004459,0.1269,59.95,1.5673,0.03411,17.78,43.52193,43.6914,37.06753,-0.003879,0.178697,0.48287,,0.01347,0.080535,1
2023-11-08,NVDA,stock,46.1,46.867,45.968,46.574,346719000,0.01347,0.10039,61.94,1.52049,0.03265,18,43.8126,43.80444,37.16212,0.000186,0.178739,0.570339,,0.008073,0.049684,1
2023-11-09,NVDA,stock,47.467,48.23,46.75,46.95,540496000,0.008073,0.079161,63.13,1.53017,0.03259,18.84,44.1114,43.92779,37.25951,0.00418,0.178969,0.62184,,0.029499,0.053887,1
2023-11-10,NVDA,stock,47.5,48.472,47.283,48.335,421245000,0.029499,0.073992,67.22,1.52959,0.03165,19.72,44.51365,44.10063,37.36971,0.009366,0.180117,0.711073,,0.005896,0.019923,1
2023-11-13,NVDA,stock,48.32,49.116,48.099,48.62,384136000,0.005896,0.062709,68,1.49297,0.03071,20.81,44.90473,44.27786,37.48166,0.014158,0.181321,0.747457,,0.021308,0.036796,1
2023-11-14,NVDA,stock,49.68,49.834,49.04,49.656,416954000,0.021308,0.080535,70.75,1.47305,0.02967,22.12,45.35723,44.48876,37.6028,0.019521,0.183124,0.795033,,-0.015466,0.0058,0
2023-11-15,NVDA,stock,49.935,49.96,48.2,48.888,475497000,-0.015466,0.049684,66.21,1.49354,0.03055,22.61,45.6935,44.66128,37.71509,0.023112,0.184176,0.73019,,0.012109,-0.003518,0
2023-11-16,NVDA,stock,48.679,49.525,48.33,49.48,339756000,0.012109,0.053887,67.92,1.47222,0.02975,23.05,46.05412,44.85025,37.83215,0.026842,0.185506,0.683413,,-0.003678,-0.034438,-1
2023-11-17,NVDA,stock,49.524,49.717,49.007,49.298,325205000,-0.003678,0.019923,66.8,1.41778,0.02876,23.57,46.36306,45.02467,37.94624,0.029726,0.186539,0.599459,,0.022536,-0.021421,-1
2023-11-20,NVDA,stock,49.312,50.548,49.181,50.409,414120000,0.022536,0.036796,70.04,1.41415,0.02805,24.45,46.74839,45.23582,38.07025,0.033437,0.18822,0.577753,,-0.009225,-0.05134,-1
2023-11-21,NVDA,stock,50.126,50.517,49.222,49.944,565747000,-0.009225,0.0058,67.09,1.40564,0.02814,25.28,47.05273,45.42046,38.18839,0.035937,0.189379,0.494308,,-0.024588,-0.03612,-1
2023-11-22,NVDA,stock,49.852,50.335,47.69,48.716,899420000,-0.024588,-0.003518,59.91,1.49416,0.03067,24.59,47.21114,45.54969,38.29314,0.036475,0.1895,0.326721,,-0.019296,-0.039946,-1
2023-11-24,NVDA,stock,48.47,48.921,47.745,47.776,294645000,-0.019296,-0.034438,55.06,1.47144,0.0308,23.94,47.26493,45.637,38.3875,0.035671,0.188851,0.132816,,0.009754,-0.021161,-1
2023-11-27,NVDA,stock,47.8,48.53,47.652,48.242,395662000,0.009754,-0.021421,56.92,1.42905,0.02962,23.26,47.35799,45.73916,38.48556,0.035393,0.188476,0.022004,,-0.008727,-0.056631,-1
2023-11-28,NVDA,stock,48.236,48.323,47.473,47.821,401491000,-0.008727,-0.05134,54.71,1.38769,0.02902,22.46,47.40208,45.8208,38.57845,0.03451,0.187731,-0.087574,,0.006671,-0.026244,-1
2023-11-29,NVDA,stock,48.379,48.762,47.86,48.14,382005000,0.006671,-0.03612,56.1,1.35578,0.02816,22.04,47.47236,45.91175,38.67359,0.033992,0.18716,-0.143209,,-0.028459,-0.054778,-1
2023-11-30,NVDA,stock,48.024,48.11,46.422,46.77,526247000,-0.028459,-0.039946,49.13,1.38166,0.02954,20.59,47.40547,45.9454,38.75415,0.031778,0.185561,-0.26958,,-0.000107,-0.00372,0
2023-12-01,NVDA,stock,46.525,47.2,46.187,46.765,369317000,-0.000107,-0.021161,49.11,1.35532,0.02898,19.43,47.34447,45.97755,38.83386,0.02973,0.183955,-0.345936,,-0.026836,0.015845,1
2023-12-04,NVDA,stock,46.077,46.077,45.01,45.51,437543000,-0.026836,-0.056631,43.38,1.38387,0.03041,19.22,47.16976,45.95921,38.90029,0.02634,0.181462,-0.465924,,0.023204,0.024544,1
2023-12-05,NVDA,stock,45.466,46.6,45.271,46.566,371718000,0.023204,-0.026244,48.79,1.37995,0.02963,18.55,47.11226,45.98301,38.97656,0.024558,0.17976,-0.458426,,-0.022828,0.023429,1
2023-12-06,NVDA,stock,47.215,47.387,45.412,45.503,380590000,-0.022828,-0.054778,44.21,1.42246,0.03126,17.27,46.959,45.96418,39.0415,0.021643,0.177316,-0.5056,,0.02402,0.056809,1
2023-12-07,NVDA,stock,45.7,46.629,45.604,46.596,350823000,0.02402,-0.00372,49.47,1.40128,0.03007,16.07,46.92443,45.98896,39.11667,0.020341,0.175687,-0.445825,,0.01953,0.037643,1
2023-12-08,NVDA,stock,46.595,47.741,46.55,47.506,359224000,0.01953,0.015845,53.4,1.38626,0.02918,15.76,46.97981,46.04845,39.20015,0.020226,0.174701,-0.332812,,-0.018503,0.029133,1
2023-12-11,NVDA,stock,47.491,47.531,45.83,46.627,509728000,-0.018503,0.024544,49.4,1.40874,0.03021,14.85,46.94621,46.07114,39.27405,0.018994,0.173068,-0.305767,,0.02209,0.073991,1
2023-12-12,NVDA,stock,46.046,47.666,46.046,47.657,372387000,0.02209,0.023429,53.77,1.42383,0.02988,14.11,47.01391,46.13333,39.35746,0.019088,0.172162,-0.211497,,0.009044,0.040854,1
2023-12-13,NVDA,stock,47.629,48.594,47.608,48.088,447792000,0.009044,0.056809,55.5,1.39256,0.02896,14.13,47.1162,46.20998,39.44433,0.019611,0.171524,-0.117779,,0.005448,0.000478,0
2023-12-14,NVDA,stock,48.39,48.67,47.422,48.35,391232000,0.005448,0.037643,56.57,1.38223,0.02859,13.97,47.23371,46.29391,39.53294,0.020301,0.171021,-0.039836,,0.011169,0.013237,1
2023-12-15,NVDA,stock,48.194,49.404,48.12,48.89,479948000,0.011169,0.029133,58.76,1.37522,0.02813,14.36,47.39145,46.39571,39.62605,0.021462,0.170839,0.041966,,0.024279,-0.001227,0
2023-12-18,NVDA,stock,49.4,50.433,49.15,50.077,412587000,0.024279,0.073991,63.16,1.3872,0.0277,15.37,47.64722,46.54008,39.73004,0.023789,0.171408,0.163092,,-0.009445,-0.015935,-1
2023-12-19,NVDA,stock,49.424,49.7,48.895,49.604,464444000,-0.009445,0.040854,60.39,1.37254,0.02767,16.04,47.83358,46.66023,39.82829,0.025147,0.171535,0.196207,,-0.030098,-0.00377,0
2023-12-20,NVDA,stock,49.655,49.999,48.098,48.111,397894000,-0.030098,0.000478,52.57,1.41029,0.02931,15.86,47.86,46.71712,39.9107,0.024464,0.170541,0.106882,,0.01827,0.029328,1
2023-12-21,NVDA,stock,48.811,49.095,48.419,48.99,300425000,0.01827,0.013237,56.17,1.37984,0.02817,15.69,47.96762,46.80626,40.00104,0.024812,0.170126,0.096628,,-0.003266,0.010859,1
2023-12-22,NVDA,stock,49.195,49.383,48.467,48.83,252507000,-0.003266,-0.001227,55.35,1.34671,0.02758,15.76,48.04975,46.88562,40.08889,0.024829,0.169541,0.069945,,0.009195,-0.013557,-1
2023-12-26,NVDA,stock,48.968,49.6,48.96,49.279,244200000,0.009195,-0.015935,57.24,1.30552,0.02649,16,48.16682,46.97948,40.18034,0.025274,0.169216,0.073068,,0.0028,-0.0347,-1
2023-12-27,NVDA,stock,49.511,49.68,49.085,49.417,233648000,0.0028,-0.00377,57.83,1.25476,0.02539,16.28,48.28588,47.07507,40.27224,0.025721,0.168921,0.074697,,0.002125,-0.028715,-1
2023-12-28,NVDA,stock,49.643,49.884,49.412,49.522,246587000,0.002125,0.029328,58.3,1.19885,0.02421,16.72,48.40361,47.17102,40.36428,0.02613,0.168633,0.073027,,0,-0.008582,0
2023-12-29,NVDA,stock,49.813,49.997,48.751,49.522,389293000,0,0.010859,58.3,1.20222,0.02428,16.29,48.51012,47.26322,40.4554,0.026382,0.16828,0.062509,,-0.027341,0.055147,1
2024-01-02,NVDA,stock,49.244,49.295,47.595,48.168,411254000,-0.027341,-0.013557,49.93,1.25399,0.02603,15.56,48.47754,47.2987,40.53214,0.024923,0.166943,-0.039554,,-0.012436,0.103222,1
2024-01-03,NVDA,stock,47.485,48.184,47.32,47.569,320896000,-0.012436,-0.0347,46.73,1.22613,0.02578,15.13,48.39101,47.3093,40.60216,0.022865,0.165192,-0.145373,,0.009018,0.142551,1
2024-01-04,NVDA,stock,47.767,48.5,47.508,47.998,306535000,0.009018,-0.028715,49.24,1.20941,0.0252,14.38,48.35358,47.33631,40.67575,0.02149,0.163748,-0.182064,,0.022897,0.142173,1
2024-01-05,NVDA,stock,48.462,49.547,48.306,49.097,415039000,0.022897,-0.008582,55.07,1.23367,0.02513,14.04,48.42438,47.40536,40.75955,0.021496,0.163049,-0.130329,,0.064281,0.114325,1
2024-01-08,NVDA,stock,49.512,52.275,49.479,52.253,642510000,0.064281,0.055147,66.86,1.37255,0.02627,15.51,48.78901,47.59546,40.87391,0.025077,0.164446,0.105686,,0.016975,0.079019,1
2024-01-09,NVDA,stock,52.401,54.325,51.69,53.14,773100000,0.016975,0.103222,69.3,1.46272,0.02753,17.72,49.20339,47.81289,40.99596,0.029082,0.166283,0.299789,,0.02277,0.054817,1
2024-01-10,NVDA,stock,53.616,54.6,53.489,54.35,533796000,0.02277,0.142551,72.29,1.46253,0.02691,19.88,49.69355,48.06925,41.12884,0.033791,0.168748,0.477378,,0.008684,0.050727,1
2024-01-11,NVDA,stock,54.999,55.346,53.56,54.822,596759000,0.008684,0.142173,73.38,1.48563,0.0271,22.14,50.18197,48.33406,41.26509,0.038232,0.171306,0.58712,,-0.002043,0.085167,1
