lookback_hours,lookback_bars,tp_atr_mult,tp_swing_fraction,sl_atr_mult,sl_swing_fraction,min_tp_major,min_sl_major,min_tp_jpy,min_sl_jpy,val_trades,val_wins,val_losses,val_win_rate,val_net_pips,val_expectancy_pips,val_profit_factor,val_max_drawdown_pips,val_score,val_avg_tp_pips,val_avg_sl_pips,val_tp_hits,val_sl_hits,val_timeouts,test_trades,test_wins,test_losses,test_win_rate,test_net_pips,test_expectancy_pips,test_profit_factor,test_max_drawdown_pips,test_score,test_avg_tp_pips,test_avg_sl_pips,test_tp_hits,test_sl_hits,test_timeouts
5,60,1.8,0.55,1.0,0.15,10,12,38,24,41,26,15,63.41463414634146,927.0949999999988,22.612073170731676,4.725292829445623,60.00000000000273,897.0949999999974,54.59036585365869,20.88841463414636,18,11,12,57,21,36,36.84210526315789,89.22999999998791,1.565438596491016,1.1395789012639,162.72500000000605,7.8674999999848865,50.18956140350875,21.45736842105262,10,25,22
5,60,1.8,0.55,1.2,0.15,10,12,38,24,41,26,15,63.41463414634146,927.0949999999988,22.612073170731676,4.725292829445623,60.00000000000273,897.0949999999974,54.59036585365869,20.88841463414636,18,11,12,57,21,36,36.84210526315789,89.22999999998791,1.565438596491016,1.1395789012639,162.72500000000605,7.8674999999848865,50.18956140350875,21.45736842105262,10,25,22
5,60,1.5,0.55,0.8,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,87.2800000000243,1.5048275862073155,1.141700963560103,182.72499999999354,-4.08249999997247,51.00655172413788,18.938189655172405,10,29,19
5,60,1.5,0.55,1.0,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,87.2800000000243,1.5048275862073155,1.141700963560103,182.72499999999354,-4.08249999997247,51.00655172413788,18.938189655172405,10,29,19
5,60,1.5,0.55,1.2,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,83.63400000002378,1.4419655172417891,1.1349825933559832,186.37099999999407,-9.55149999997326,51.00655172413788,19.0465172413793,10,29,19
5,60,1.8,0.55,0.8,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,87.2800000000243,1.5048275862073155,1.141700963560103,182.72499999999354,-4.08249999997247,51.00655172413788,18.938189655172405,10,29,19
5,60,1.8,0.55,1.0,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,87.2800000000243,1.5048275862073155,1.141700963560103,182.72499999999354,-4.08249999997247,51.00655172413788,18.938189655172405,10,29,19
5,60,1.8,0.55,1.2,0.15,14,10,38,20,41,25,16,60.97560975609756,921.9100000000122,22.48560975609786,4.89213264939963,49.999999999996646,896.910000000014,55.309756097561106,18.72987804878051,16,12,13,58,20,38,34.48275862068966,83.63400000002378,1.4419655172417891,1.1349825933559832,186.37099999999407,-9.55149999997326,51.00655172413788,19.0465172413793,10,29,19
5,60,1.5,0.55,0.8,0.15,14,12,38,24,41,26,15,63.41463414634146,925.53,22.57390243902439,4.7190042794285505,60.00000000000273,895.5299999999986,55.28963414634162,20.88841463414636,17,11,13,57,21,36,36.84210526315789,93.64499999998662,1.6428947368418705,1.1464851082467535,162.72500000000605,12.2824999999836,50.78692982456135,21.45736842105262,10,25,22
5,60,1.5,0.55,1.0,0.15,14,12,38,24,41,26,15,63.41463414634146,925.53,22.57390243902439,4.7190042794285505,60.00000000000273,895.5299999999986,55.28963414634162,20.88841463414636,17,11,13,57,21,36,36.84210526315789,93.64499999998662,1.6428947368418705,1.1464851082467535,162.72500000000605,12.2824999999836,50.78692982456135,21.45736842105262,10,25,22
